updateDt,title,source,translated,remove_stopword,lemmatization
2018-02-08 00:00:00+00:00,승리 주연 영화 중국서 3월 개봉,ko,Victory Week Film Chinese New Year's Day,"'The 5th Year Old ' Former BIGBANG Wins , today 's preview","[ Official Admission ] ` ` I live alone '' side ` ` Big Bang Win , appear March broadcast ''"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 첫 주연 중국 영화 ‘러브 온리’ 3월 2일 개봉",ko,BIGBANG wins the first starring Chinese movie ‘Love Onri’ released on March 2,"'The 5th Year Old ' Former BIGBANG Victory , Today ( 12th ) ... Continue reading Venue","Wannawon Kangdaniel , no flicker reputation no . 1 solar ' 136 % rise after flicker '"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 중국 영화 첫 주연작 ‘中 전역 3월 개봉’(공식)",ko,"BIGBANG Victory, the first starring in China’s film ‘The opening of March’ (official)","[ Promotion ] ‘ Promotional Al-Sun ’ Big Bang Wins , 3 Years Litigation","' Arirang Kim ' , ' Arirang Kim ' , ' Arirang Kim '"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 중국 영화 데뷔 3월 현지 개봉",ko,Big Bang Wins Chinese Movie Debut On March Local Opening,"[ Prohibition ] Court , 'Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition","Wannawon Kangdaniel , February Boy Group private brand reputation 1st"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 첫 중국 영화 주연작 `우주유애낭만동유` 3월 개봉",ko,BIGBANG wins the first Chinese movie starring 'Wooju Yuaeman-dong' March opening,'Property Sale Al-Line ' Big Bang Winning Station 3 years,"bigbang win , 中 Movies Promo Stars ` ` to everything ''"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 중국 영화 첫 주연작 '中 전역 3월 개봉'",ko,BIGBANG Wins the First Week of Chinese Film 'The New Year',[ Program ] Big Bang wins tribute tribute 'Program Alship ',"' Arirang Kim ' , ' Arirang Kim ' , ' Arirang Kim ' hairy mature"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 中로맨스 영화로 오는 3월 데뷔",ko,"BIGBANG Wins, The Korean Women's Film Comes March debut","[ Promotion ] ‘ Promotional Al-Sun ’ Big Bang Wins , 3 Years Litigation","[ temporary ] Hong Jong - hyeon , Sick sexy beauty"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 첫 중국영화 ‘우주유애낭만동유(LOVE ONLY)’ 3월 2일 개봉 확정",ko,BIGBANG WINS THE FIRST CHINESE MOVIE 'LOVE ONLY' HELD ON MARCH 2,[ Prohibition ] 'Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition,"Kangdaniel , 2nd place 2nd place Boy Group ' private brand plan"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 中 영화 첫 주연작 베일 벗는다 3월 개봉",ko,"BIGBANG Wins, 中 Movies First Commemorative Bale Stripping March",[ Program ] BIGBANG Win 'Program Altaline ' 3 years,bigbang win the MAIN movie ` ` romantic emoticon ''
2018-02-08 00:00:00+00:00,"빅뱅 승리, 中 첫 주연작 영화 '우주유애낭만동유' 3월 개봉 확정",ko,"BIGBANG wins, the first starring film 'Wooju Yuae Man-dong Oil' released in March","[ Program ] Big Bang wins , 3 years Jing'an 'Program Alship '","WIN , 中 FILM ' UJU YUAEMAN - DONG ' OST PARTICIPATION"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 중국 영화 첫 주연작 올 3월 中 전역 개봉!",ko,"BIGBANG Wins, China Film First Week Commemorative Commemoration of March!","[ Prohibition ] Court , 'Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition","Wannawon Kangdaniel , Boy Group ' private brand plan no . 1 ... 2 Big Bang Solar , 3rd Wannawon Park Jihun"
2018-02-08 00:00:00+00:00,"빅뱅 승리, 중국 영화 첫 주연작 '우주유애낭만동유'..中 전역 3월 개봉",ko,"BIGBANG wins, the first starring in China film 'Wooju Yuaeman-dong'.","[ Prohibition ] Military Court , 'Prohibition Al-Line ' Victory , 3 years Litigation",WINDOWS WINDOWS windows windows windows windows windows windows
2018-02-09 00:00:00+00:00,"빅뱅 승리, ""그래서 내가 약을 안해"" 골때린다 너 정말...",ko,"BIGBANG wins, ""So I don't know about"" I'm really...","BIGBANG Wins 3 years sympathy , including ‘ Promotional Al-Line ’",bigbang win the first CHINESE MOVIE ' LOVE only ' hold ON MARCH 2
2018-02-09 00:00:00+00:00,"[투데이 연예톡톡] 빅뱅 승리, 中 영화 첫 주연작 다음 달 개봉",ko,"[Today Yeongdeok] BIGBANG wins, 中 movies first starring next month opening",[ Maribo IDaily Newspaper ] 美 ‘ Coupling ’,"' amazing brother ' bigbang win , be humiliate night club ? "" why woman show rejection "" "" why ? """
2018-02-09 00:00:00+00:00,"승리 영화 ‘우주유애낭만동유’ 시동 “인간의 사랑하는 마음, 전 우주에 알릴 것”",ko,"The victory film ‘Uju Yu-ae-man-dong oil’ swaying “the love of human heart, will know the universe”","'Property Alta ' win , 3 years legal proceeding",yg ENTERTAINMENT ` ` SOLAR - MIN HYO - RIN wedding BLESSINGS well FINISHED ''
2018-02-09 00:00:00+00:00,"승리, 7년 공부해 통역 없이 유창한 중국어 실력 입증",ko,"Win, 7 years of study and proving the fluent Chinese skills without interpreter",'Property Vendor Al-Line ' 'Property Betting ' Big Bang 'Property ' Station 3 years,"Songbaek , Sun ♥ invite wedding book BLACKPINK certify shot "" Infinite Moments """
2018-02-09 00:00:00+00:00,"빅뱅 승리, 中 영화 프로모션 스타트 ""모든 것을 하겠다""",ko,"BIGBANG Wins, 中 Movies Promo Stars ""To do everything""","Victory BIGBANG , three-year-old protestant , nine arguments ( total )","' Arirang ' Icon "" the Complete ' Arirang ' Arirang '"
2018-02-10 00:00:00+00:00,"‘아는형님’ 박기량, 아이콘 출연에 “여기 물 좋네”",ko,"‘Arirang Kim’, ‘Arirang Kim’, ‘Arirang Kim’",BIGBANG wins military service three years legal claims `` I n't crime '',"Sun - Min Hyorin , 3 day marriage .. photo reveal"
2018-02-11 00:00:00+00:00,"‘아는형님’ 박기량, 아이콘 출연에 “여기 물 좋네” 섹시미 발산",ko,"‘Arirang Kim’, ‘Arirang Kim’, ‘Arirang Kim’ hairy mature","Military courts , Victory tribute Victory tribute Victory tribute court proceedings gambling convict","bigbang win , first star korean film ' Wooju Yuae Man - dong ' release March"
2018-02-12 00:00:00+00:00,"[화보] 홍종현, 시크한 섹시미",ko,"[Temporary] Hong Jong-hyeon, Sick sexy beauty","BIGBANG wins , 'Property Al-Line ' 3 years",bigbang win first chinese movie ' Wooju Yuaeman - dongyu ' release March
2018-02-13 00:00:00+00:00,승리의 낭만적 러브스토리가 뜬다,ko,Winning Romantic Love Story,"BIGBANG ’ ‘ Winner ’ After 9 Prosecutors , including legal prosecutors",bigbang win first two year film ' Uju yuaeman - dongyu '
2018-02-14 00:00:00+00:00,"승리, 주연 중국영화 ‘우주유애낭만동유’ OST 가창 14일 MV 공개",ko,WINDOWS WINDOWS WINDOWS WINDOWS WINDOWS WINDOWS WINDOWS WINDOWS,"'Property Vendor Al-Line ' Big Bang Wins , 1st Promising Station 3 Years Court",bigbang WIN 中 film launch ' Wooju Yuaeman - dongyu ' hold March 2
2018-02-14 00:00:00+00:00,빅뱅 승리 주연 中영화 OST까지 불러 ‘로맨틱 감성’,ko,"BIGBANG WINS THE MAIN MOVIE ""ROMANTIC EMOTICONS""",BIGBANG wins “ Good luck ” 3rd year protestation “ Good luck ”,Big Bang win Chinese Movie Debut on March Local opening
2018-02-14 00:00:00+00:00,"승리, 中 영화 '우주유애낭만동유' OST 참여",ko,"WIN, 中 FILM 'UJU YUAEMAN-DONG' OST PARTICIPATION",'Property Vendor Al-Line ' Big Bang Winning Station 3 years,"bigbang win , the Korean Women 's Film come March debut"
2018-02-18 00:00:00+00:00,"워너원 강다니엘, 보이그룹 개인 브랜드평판 1위...2위 빅뱅 태양, 3위 워너원 박지훈",ko,"Wannawon Kangdaniel, Boy Group’s private brand plan No. 1...2 Big Bang Solar, 3rd Wannawon Park Jihun",“ America ” BIGBANG Wins “ America ”,do want play game ?
2018-02-18 00:00:00+00:00,"워너원 강다니엘, 2월 보이그룹 개인 브랜드 평판 1위",ko,"Wannawon Kangdaniel, February Boy Group Private brand reputation 1st","BIGBANG wins , unfortunate ... 결 판",bigbang win first chinese movie star ' Wooju Yuaeman - dong ' March opening
2018-02-18 00:00:00+00:00,"강다니엘, 2월 보이그룹 개인 브랜드평판 1위 2위는 태양",ko,"Kangdaniel, 2nd place in 2nd place in the Boy Group’s private brand plan","Military Court , 'Property Alternate ' Big Bang Winning Station 3 years",bigbang win First Week Chinese Film ' the New Year '
2018-02-18 00:00:00+00:00,"워너원 강다니엘, 흔들림 없는 평판 1위 태양 ‘결혼 후 136% 상승’",ko,"Wannawon Kangdaniel, No Flickering Reputation No. 1 Solar ‘136% Rise After Flickering’",'Property Vendor Al-Line ' Big Bang Winning Station Three-Year Court,"BIGBANG Victory , first star China ' film ' the opening March ' ( official )"
2018-02-18 00:00:00+00:00,"'역시 갓다니엘' 강다니엘, 보이그룹 개인 브랜드평판 1위 2위 빅뱅 태양, 3위 워너원 '윙깅' 박지훈",ko,"'Station Ganiel' Kangdaniel, Boy Group Private Brand Flat 1st place 2nd place Big Bang Solar, 3rd place Warnerwon 'Wingging' Park Jihun",3 years Victory BIGBANG ’ official military law firm ..,bigbang win first star chinese movie ' Love Onri ' release March 2
2018-02-19 00:00:00+00:00,"[공식입장] '나 혼자 산다' 측 ""빅뱅 승리, 출연 확정 3월 방송""",ko,"[Official Admission] ""I live alone"" side ""Big Bang Win, appeared on March broadcast""",A 5-year-old victory BIGBANG wins “ Dashing Day ”,"bigbang win , Sun BTON receive ' I live alone ' appear March"
2018-02-19 00:00:00+00:00,"[fn★이슈]김연경→동방신기 승리, 대상 예능 ‘나혼자’ 상승세 계속",ko,"[fn★ishu]kim yeongyeong→kim shin-gi wins, the grand prize ‘namja’ continues to rise","5 years old foreign investor military checkup , Big Bang wins gambling illegal","H.O.T. , 20 year of experience in the CHART"
2018-02-19 00:00:00+00:00,"워너원 강다니엘, 7개월 연속 브랜드평판 1위...태양 박지훈 뒤이어",ko,Wannawon Kangdaniel ranked No. 1 in a row of 7 consecutive months..,'Property Vendor Al-Line ' BIGBANG Wins 5 Years Old,' yg ELECTRONICS ' release in 190 country WORLDWIDE
2018-02-19 00:00:00+00:00,"빅뱅 승리, '나 혼자 산다' 출연 확정 ""3월초 방송""",ko,"BIGBANG Wins, ""I live alone"" Appeared ""March premier broadcast""","[ Newsletter : Second ] ₩25 million per person , Is right furniture ?","bigbang win , ` ` I live alone '' appear ` ` March premier broadcast ''"
2018-02-19 00:00:00+00:00,"워너원 강다니엘, 7개월 연속 정상 '이유있는 인기'",ko,"Wannawon Kangdaniel, the 7-month continuous top 'the most popular'",[ Registration 24 o'clock ] 60 fine-sized ' 2 trillion loan fraud ' virtual currency exchange representative,Wannawon Kangdaniel rank no . 1 row 7 consecutive month ..
2018-02-19 00:00:00+00:00,"빅뱅 승리, 태양 바톤 이어받는다 '나 혼자 산다' 3월 中 출연",ko,"BIGBANG Wins, Sun BTON will receive 'I live alone' appeared in March",WINDOWS WINDOWS WINDOWS WINDOWS WINDOWS,"[ fn ★ ishu ] kim yeongyeong→kim shin - gi win , grand prize ' namja ' continue rise"
2018-02-19 00:00:00+00:00,"워너원 강다니엘 박지훈-빅뱅 태양, 2월 보이그룹 개인 브랜드평판 상위권 점령",ko,"Wannawon Kangdaniel Park Ji Hoon-Vic Bang Sun, February Voice Group Personal Brand Top Right",'Property Vendor Al-Line ' BIGBANG wins three years court,victory Week Film Chinese New Year 's day
2018-02-19 00:00:00+00:00,"빅뱅 승리, '나 혼자 산다' 출연 3월 초 방송(공식)",ko,"BIGBANG Wins, ‘My Solo Sanda’ appeared in early March (official)",5 years old Sung-jae-jae-jae-jae-jae-jae-jae-jae,"Wannawon Kangdaniel , 7 - month continuous top ' the popular '"
2018-02-20 00:00:00+00:00,"[투데이 연예톡톡] 빅뱅 승리, '나 혼자 산다' 출격 ""기대 만발""",ko,"[Today's New Year's Day] Big Bang Win, ""I'm going to live alone""",The 5th Year Old Victory BIGBANG Victory `` Not Public Health Relationship '',yg ' S first DREAM of BIGBANG ' s ' YG ELECTRONICS ' release in 190 country
2018-02-20 00:00:00+00:00,"[투데이 연예톡톡] H.O.T., 20년 만에 차트 역주행 '무한도전' 효과 外",ko,"H.O.T., 20 YEARS OF EXPERIENCE IN THE CHART","BIGBANG Winning Station 5 years old `` 3 years sex , re-tattling '' ( total )","art Exhibition Live Music Hotel , Banquet"
2018-02-20 00:00:00+00:00,"미술 전시 라이브 음악 호텔, 五感 마케팅",ko,"Art Exhibition Live Music Hotel, Banquet","5 years old Victory BIGBANG , ... Is illegal wife","Wannawon Kangdaniel Park Ji Hoon - Vic Bang Sun , February Voice Group Personal Brand Top Right"
2018-02-22 00:00:00+00:00,YG 1인자 꿈꾸는 빅뱅 승리 `YG전자` 넷플렉스와 손잡고 190개국 공개,ko,YG’S FIRST DREAM OF BIGBANG’S ‘YG ELECTRONICS’ RELEASED IN 190 COUNTRIES,"5 years old Victory BIGBANG , ... Is illegal wife","[ today 's New Year 's day ] Big Bang Win , ` ` I ' m go live alone ''"
2018-02-22 00:00:00+00:00,"YG, 넷플릭스와 손잡고 'YG전자' 전세계 190개국 공개",ko,‘YG ELECTRONICS’ RELEASED IN 190 COUNTRIES WORLDWIDE,"5 years old military inspection , Big Bang win","bigbang win , ' my Solo Sanda ' appear early March ( official )"
2018-02-22 00:00:00+00:00,"빅뱅 승리, YG 1인자를 노리다...새 예능 `YG전자` 공개",ko,BIGBANG WINS YG’S FIRST WINNER..,K-POP STAR WALK,bigbang win YG ' S FIRST WINNER ..
2018-02-22 00:00:00+00:00,"YG, 넷플릭스와 손잡고 새 예능 'YG전자' 전 세계 190개국 공개",ko,‘YG ELECTRONICS’ RELEASED IN 190 COUNTRIES AROUND THE WORLD,"Han Ye-suk , Han Ye-suk , Han Ye-suk , Han Ye-suk , Han Ye-suk",' yg ELECTRONICS ' release in 190 country around the world
2018-02-26 00:00:00+00:00,"[fn★이슈] 빅뱅 승리, ‘미우새’ 최연소 MC로 보여줄 기막힌 매력",ko,"[fn★이슈] BIGBANG wins, ‘Misssey’ at the forefront MC","Han Ye-suk , Nam-kyung Hwa-suk Kang Burning Sun actress half-night `` I 'm sorry ? ''","[ fn ★ 이슈 ] bigbang win , ' Misssey ' forefront MC"
2018-02-27 00:00:00+00:00,[SS스타]K팝 아이콘 지드래곤 '백골 용사'됐다...당당 현역입대,ko,[SS STAR] K-POP ICON JAND GRAND 'WHITE GOLD DRAGON'... ADDRESS,2Years dedication 'Integrity Explosion-proof ' 'Integrity Explosion-proof ',""" HEALTHY DITCH O - GIL "" ... GOD DRAGON , YG FAMILY FAN CHEERING in the prefecture"
2018-02-27 00:00:00+00:00,[SS스타]K팝 아이콘 지드래곤 '백골 용사'됐다...당당 현역입대,ko,[SS STAR] K-POP ICON JAND GRAND 'WHITE GOLD DRAGON'... ADDRESS,"Korona Riskless Entrepreneurs , Reasonable AninglesFrises [ Executive Market+ ]","` ` let us come true '' win , greeting elderly front mouth today"
2018-02-27 00:00:00+00:00,"""잘 다녀오세요 형"" 승리, 오늘 입대 앞둔 지드래곤에 작별 인사",ko,"""Let's come true"" wins, greetings from the elderly in front of the mouth today","“ Burning Sun actress ” Jang Han Ye-suk , “ I ’ want fight , I ’ looking retirement ”",[ SS STAR ] K - POP ICON JAND GRAND ' WHITE GOLD DRAGON ' ... ADDRESS
2018-02-27 00:00:00+00:00,"“건강히 다녀오길”...지드래곤, YG 패밀리 팬 응원 속 현역 입대",ko,"“HEALTHY DITCH O-GIL”...GOD DRAGON, YG FAMILY FAN CHEERING IN THE PREFECTURE","Han Ye-suk , Nam-hyeon , Jeollabuk-gun , Tanning Sun actress `` I 'm crazy ? ' [ Total ]",[ SS STAR ] K - POP ICON JAND GRAND ' WHITE GOLD DRAGON ' ... ADDRESS
2018-03-02 00:00:00+00:00,"승리, 中영화 개봉 이벤트방송...20분에 450만부 `뜨거운 인기`",ko, 승리  승리  승리  승리,CONCERNING THE STREETS OF K-POP STARS IN DONGGU,승리 승리 승리 승리
2018-03-02 00:00:00+00:00,"빅뱅 승리, ‘미우새’ 역대 최연소 게스트 출격 ‘母心 강탈’",ko,"BIGBANG wins, ‘MUM SHIN’, ‘MUM SHIN’","Kim Min-Boon , 1st Boy Group ’ personal brand plan February . The 2nd place Woo-3","bigbang win , ' MUM SHIN ' , ' MUM SHIN '"
2018-03-02 00:00:00+00:00,"빅뱅 승리 ""군인 된 탑 지드래곤 벌써 보고싶다""",ko,BIGBANG Wins “I want to see the giant tower madrid”,"[ ENTER HYEON-MI ] THE 4TH GROUP JYP IS A GROWING POWER AND LIMIT OF PARK JIN-YOUNG 'S REPRESENTATIVES , WHICH WERE ALSO HELD IN 2021","bigbang win "" I want see giant tower madrid """
2018-03-02 00:00:00+00:00,"[엔터 브리프] 시크릿 전효성 송지은, 소속사와 갈등 등",ko,"[Enter Brift] Circumferential Songji, Inc","Military checks , Big Bang wo n't added special bomber","[ enter Brift ] Circumferential Songji , Inc"
2018-03-04 00:00:00+00:00,"빅뱅 승리, ‘미운 우리 새끼’ 스페셜 게스트 출연..역사상 최연소-첫 20대",ko,"BIGBANG Wins, ‘Beautiful’ Special Guest Appeared..History Choi Yeon-so-first 20th",BIGBANG Wins ‘ Expansion Dongwon ’ Anaerobic Addiction,"bigbang win , ' beautiful ' Special Guest appear .. history Choi Yeon - so - first 20th"
2018-03-04 00:00:00+00:00,"‘미우새’ 빅뱅 승리 “모친, 사업 초반에는 반대 그러나 지금은 가맹점주”",ko,"‘Misssey’ BIGBANG wins “Mool, the first half of the business, but now a merchant”",Don ’ miss big bang ... “ I ’ taken skewers ”,"' Misssey ' bigbang win "" Mool , first half business , merchant """
2018-03-04 00:00:00+00:00,"'미운우리새끼' 승리 ""여자친구 없어, 이상형은 착한 여자""",ko,"""Let's go"" wins ""Women's friends, no older woman""",The Big Bang wo n't win championship Taekwondo Savior 's Savior,"` ` let us go '' win ` ` woman 's friend , old woman ''"
2018-03-05 00:00:00+00:00,"`미우새` 우유콜라라면, 누리꾼 시식평은? ""까르보나라 맛"" 호평",ko,"What is the ""Missey"" Milk Collagen? ""Karborah taste"" hop",`` Safety room '' event `` No South Day '' 의 의 의,"[ fn ★ british table ] ' missey ' bigbang win , mammie earss 17.9 %"
2018-03-05 00:00:00+00:00,"빅뱅 승리 ""나쁜 여자들만 만나서..."" 발언 재조명",ko,"BIGBANG Wins ""While women only meet..."" Demonstration",Win Yu Hye-won devotees re-perfect crystal photo 2,"February Zodiac → 12 Sun → 13th Dae Sung Dae Dae Dae Buk , win win"
2018-03-05 00:00:00+00:00,"‘미우새’ 승리, 화려한 입담에 母벤져스 '감탄'..이상민X김종국 최고의 1분",ko,"‘MISSION’ WINS, ‘BREATH’ AT THE GORGEOUS MOUTH...KIM MIN X IS THE BEST ONE MINUTE",Who 'Winner ' ? Exotic Mask ‘ Eyeing ’,bigbang win ' Misssey ' gorgeous mouth
2018-03-05 00:00:00+00:00,'미우새' 궁상민X짠종국 찰떡 케미 23.3% '최고의 1분',ko,'MISSION' GEUM SANGMIN X NON-WOVEN KUM 23.3% 'TOP 1 MIN',[ 연계소문 ] ‘ YG Back ’ ‘ Black Pink Effect ’,' beautiful ' one good ' Beautiful ' seed Japan
