title,updateDt,source,translated,remove_stopword,lemmatization
Pa. Supreme Court dismisses lawsuit attempting to invalidate absentee votes,2020-11-28 21:39:21+00:00,nl,Dad. Supreme Court dismisses lawsuit to invalidate absentee votes,Watch Live : Georgia Senate candidates debate Atlanta,Dad . Supreme Court dismiss lawsuit invalidate absentee vote
"In Another Legal Blow To Trump, Pa. Supreme Court Tosses Suit Challenging Mail-In Ballots",2020-11-29 02:18:08+00:00,en,"In Another Legal Blow To Trump, Pa. Supreme Court Tosses Suit Challenging Mail-In Ballots",Trump asked Georgia governor persuade state legislature overturn Biden victory state : report,"in another Legal blow to Trump , Pa. Supreme Court toss Suit Challenging Mail - in ballot"
"Kelly Clarkson pode ter que pagar R$ 2,3 milhões por mês ao ex",2020-12-01 03:00:00+00:00,pt,Kelly Clarkson may have to pay $2.3 million per month to ex,Kelly Clarkson may pay $ 2.3 million monthly ex divorce,Kelly Clarkson may pay $ 2.3 million per month ex
"Kelly Clarkson pode ter que pagar R$ 2,3 milhões por mês de pensão para o ex-marido",2020-12-01 14:00:54+00:00,en,Republicans ask SCOTUS to repeal Pa. decision on absentee ballots,Trump heads Georgia boost GOP Senate elections,Republicans ask SCOTUS repeal Pa. decision absentee ballot
Kelly Clarkson pode ter de pagar mais de R$ 2 milhões mensais ao ex após divórcio,2020-12-02 01:07:00+00:00,pt,Kelly Clarkson may have to pay $2.3 million per month of pension for former husband,Kelly Clarkson may pay $ 2 million monthly ex divorce,Kelly Clarkson may pay $ 2.3 million per month pension former husband
Republicans ask SCOTUS to repeal Pa. decision on absentee ballots,2020-12-02 04:21:00+00:00,pt,Kelly Clarkson may have to pay more than $ 2 million monthly to the ex after divorce,Kelly Clarkson may pay $ 2.3 million per month pension former husband,Kelly Clarkson may pay $ 2 million monthly ex divorce
"Kelly Clarkson pode ter de pagar R$ 2,3 milhões mensais ao ex após divórcio",2020-12-02 08:21:49+00:00,en,Trump heads to Georgia to boost GOP in Senate elections,Republicans ask SCOTUS repeal Pa. decision absentee ballots,trump head Georgia boost GOP Senate election
Trump heads to Georgia to boost GOP in Senate elections,2020-12-05 18:10:12+00:00,pt,Kelly Clarkson may have to pay $2.3 million monthly to ex after divorce,Kelly Clarkson may pay $ 2.3 million per month ex,Kelly Clarkson may pay $ 2.3 million monthly ex divorce
Trump asked Georgia governor to persuade state legislature to overturn Biden victory in state: report,2020-12-05 20:28:31+00:00,en,Trump asked Georgia governor to persuade state legislature to overturn Biden victory in state: report,"In Another Legal Blow To Trump , Pa. Supreme Court Tosses Suit Challenging Mail-In Ballots",trump ask Georgia governor persuade state legislature overturn Biden victory state : report
Watch Live: Georgia Senate candidates debate in Atlanta,2020-12-06 22:30:06+00:00,en,Watch Live: Georgia Senate candidates debate in Atlanta,Dad . Supreme Court dismisses lawsuit invalidate absentee votes,watch live : Georgia Senate candidate debate Atlanta
Loeffler sidesteps debate question on Trump's claims of 'rigged' election,2020-12-07 00:28:18+00:00,en,Loeffler Refuses To Accept Biden Win Or Defend Governor Amid Trump Attacks During Heated Debate,Pa. Supreme Court dismisses lawsuit attempting invalidate absentee votes,Loeffler refuse to accept Biden Win or Defend Governor amid Trump Attacks during Heated Debate
Loeffler Refuses To Accept Biden Win Or Defend Governor Amid Trump Attacks During Heated Debate,2020-12-07 05:00:00+00:00,en,Loeffler sidesteps debate question on Trump's claims of 'rigged' election,"Facing potentially decades prison , R. Kelly ‘ hopeful ’ despite jail beating , COVID-19 lockdown",loeffler sidestep debate question Trump 's claim ' rig ' election
"K. Michelle Opens Up About R. Kelly: ""I've Trusted Him My Whole Career""",2020-12-09 14:37:02+00:00,en,"K. Michelle Opens Up About R. Kelly: ""I've Trusted Him My Whole Career""","In prison sexual assault , R. Kelly `` suffers ''",K. Michelle open up about R. Kelly : ` ` I ' ve trust he my Whole Career ''
Slachtoffer: ’Herpes door R. Kelly’,2020-12-09 16:17:00+00:00,en,Woman who says R. Kelly gave her herpes wants his medical records,R. Kelly 's ex-wife Drea says 'was married never wife ',woman say R. Kelly give herpe want medical record
"K. Michelle Defends Earlier Tweets About R. Kelly: ""No Regrets""",2020-12-09 17:28:23+00:00,en,"K. Michelle Defends Earlier Tweets About R. Kelly: ""No Regrets""",Vaccine may reach states mid-December ; Sen. Loeffler tests positive,victim : R. Kelly 's herpe
Woman who says R. Kelly gave her herpes wants his medical records,2020-12-09 19:12:01+00:00,nl,Victim: R. Kelly's herpes,Vaccine may reach states mid-December ; Sen. Loeffler re-tests negative,K. Michelle Defends early Tweets about R. Kelly : ` ` no Regrets ''
Slachtoffer R. Kelly wil zijn medische gegevens inzien,2020-12-10 01:12:15+00:00,nl,Victim R. Kelly wants to see his medical records,R. Kelly 's Ex-Wife Andrea Explains Why She Kept His Last Name,Victim R. Kelly want see medical record
R. Kelly Accuser Who Claims Singer Gave Her Herpes Wants His Medical Records: Report,2020-12-12 06:31:35+00:00,en,R. Kelly Accuser Who Claims Singer Gave Her Herpes Wants His Medical Records: Report,Loeffler isolating possible COVID-19 infection,R. Kelly Accuser who Claims Singer give her Herpes want his Medical Records : Report
R. Kelly en prison : Voici tout ce qu'il faut savoir sur cette affaire,2020-12-15 17:00:08+00:00,en,Georgia pastors blast Loeffler campaign criticisms of Warnock as 'attack against the Black Church',Georgia Sen. Kelly Loeffler self-isolating positive COVID-19 test,Georgia pastor blast Loeffler campaign criticism Warnock ' attack Black Church '
Georgia pastors blast Loeffler campaign criticisms of Warnock as 'attack against the Black Church',2020-12-21 03:45:10+00:00,fr,A. Kelly in prison: Here's all you need to know about this case,Sony Music & Gospel Artist Kirk Franklin Team Up For Podcast Series,a. Kelly prison : here be need know case
Senate control at stake in battleground Georgia's runoff elections,2020-12-21 05:00:00+00:00,en,Senate control at stake in battleground Georgia's runoff elections,Witness : R. Kelly like `` young girls '',Senate control stake battleground Georgia 's runoff election
Rechtszaak R. Kelly in Chicago uitgesteld naar volgend jaar,2020-12-21 12:29:00+00:00,nl,Trial R. Kelly in Chicago postponed to next year,R. Kelly shares song 'Shut Up ' prison 54th birthday,Trial R. Kelly Chicago postpone next year
Federal judge sets trial date for R. Kelly,2020-12-22 16:45:11+00:00,da,Federal Claim Set Trial Date for R. Kelly,R. Kelly Shares Song From Jail On His Birthday To Address Ongoing Case,Federal Claim Set Trial Date R. Kelly
R. Kelly tentatively set to go on trial in Chicago in September,2020-12-22 17:08:15+00:00,en,R. Kelly tentatively set to go on trial in Chicago in September,"Inside R Kelly 's 'cult ' - 'Grooming , sex training , beatings brainwashing '",R. Kelly tentatively set go trial Chicago September
R. Kelly's Trial Date Set For Federal Case In Chicago: Report,2020-12-22 19:13:54+00:00,en,R. Kelly's Trial Date Set For Federal Case In Chicago: Report,Loeffler says wo n't object Georgia results,R. Kelly 's Trial Date Set for Federal Case in Chicago : Report
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:16:27+00:00,en,New trial date set for R Kelly's federal trial in Chicago,"'Hold On , ' Because Kelly Clarkson Just Crushed This Drake Cover",new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:17:24+00:00,en,New trial date set for R Kelly's federal trial in Chicago,Democrats seize control Senate Georgia runoff wins,new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:45:15+00:00,en,New trial date set for R Kelly's federal trial in Chicago,LeBron James says wants buy WNBA team Loeffler,new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:45:15+00:00,en,New trial date set for R Kelly's federal trial in Chicago,Loeffler challenge Electoral College results Wednesday,new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:45:15+00:00,en,New trial date set for R Kelly's federal trial in Chicago,Warnock defeats Loeffler Georgia Senate runoff,new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:45:15+00:00,en,New trial date set for R Kelly's federal trial in Chicago,Loeffler sidesteps questions challenging Electoral College vote Senate,new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:45:15+00:00,en,New trial date set for R Kelly's federal trial in Chicago,"Uncle Murda 's `` Rap Up 2020 '' : The Wildest , Most Disrespectful Bars",new trial date set R Kelly 's federal trial Chicago
New trial date set for R Kelly's federal trial in Chicago,2020-12-22 20:45:15+00:00,en,New trial date set for R Kelly's federal trial in Chicago,Ossoff shuts Loeffler criticism Warnock : She 's 'been campaigning Klansman ',new trial date set R Kelly 's federal trial Chicago
Federal judge sets new trial date for R. Kelly,2020-12-22 21:25:08+00:00,en,Federal judge sets new trial date for R. Kelly,R. Kelly trial sexual abuse postponed third time,federal judge set new trial date R. Kelly
Julgamento de R.Kelly é adiado novamente devido à pandemia de coronavírus,2020-12-23 03:00:00+00:00,en,R. Kelly’s Trial Postponed Due to COVID-19,Azriel Clary Claims Backlash She Receives About R. Kelly Is Mostly From Black Community,R. Kelly ' Trial postpone due covid-19
R. Kelly’s Trial Postponed Due to COVID-19,2020-12-23 05:00:00+00:00,pt,Judgment of R.Kelly is postponed again due to coronavirus pandemic,"GOP Georgia senators throw support behind $ 2,000 stimulus checks",Judgment r.kelly postpone due coronavirus pandemic
Rechtszaak R. Kelly in Chicago uitgesteld naar volgend jaar,2020-12-23 06:42:25+00:00,nl,Trial R. Kelly in Chicago postponed to next year,"Loeffler said 'd consider backing $ 2,000 checks",Trial R. Kelly Chicago postpone next year
"Loeffler said she'd consider backing $2,000 checks",2020-12-23 19:06:50+00:00,en,"Loeffler said she'd consider backing $2,000 checks",Trial R. Kelly Chicago postponed next year,"Loeffler say would consider back $ 2,000 check"
R. Kelly tem julgamento por abuso sexual adiado pela terceira vez,2020-12-23 23:36:00+00:00,en,"GOP Georgia senators throw support behind $2,000 stimulus checks",Judgment R.Kelly postponed due coronavirus pandemic,"GOP Georgia senator throw support behind $ 2,000 stimulus check"
"GOP Georgia senators throw support behind $2,000 stimulus checks",2020-12-29 16:28:00+00:00,en,Azriel Clary Claims Backlash She Receives About R. Kelly Is Mostly From Black Community,R. Kelly ’ Trial Postponed Due COVID-19,Azriel Clary Claims Backlash she receive about R. Kelly be mostly from Black Community
Ossoff shuts down Loeffler criticism of Warnock: She's 'been campaigning with a Klansman',2020-12-31 02:01:05+00:00,pt,R. Kelly has trial for sexual abuse postponed for the third time,Federal judge sets new trial date R. Kelly,R. Kelly trial sexual abuse postpone third time
Azriel Clary Claims Backlash She Receives About R. Kelly Is Mostly From Black Community,2020-12-31 02:23:27+00:00,en,Ossoff shuts down Loeffler criticism of Warnock: She's 'been campaigning with a Klansman',New trial date set R Kelly 's federal trial Chicago,ossoff shut Loeffler criticism warnock : she be ' be campaign Klansman '
"Uncle Murda's ""Rap Up 2020"": The Wildest, Most Disrespectful Bars",2021-01-01 18:36:27+00:00,en,"Uncle Murda's ""Rap Up 2020"": The Wildest, Most Disrespectful Bars",New trial date set R Kelly 's federal trial Chicago,"Uncle Murda 's ` ` rap up 2020 '' : the Wildest , Most Disrespectful Bars"
Loeffler sidesteps questions on challenging Electoral College vote in Senate,2021-01-03 14:49:00+00:00,en,Loeffler sidesteps questions on challenging Electoral College vote in Senate,New trial date set R Kelly 's federal trial Chicago,loeffler sidestep question challenge Electoral College vote Senate
Loeffler to challenge Electoral College results Wednesday,2021-01-04 23:17:39+00:00,en,Warnock defeats Loeffler in Georgia Senate runoff,New trial date set R Kelly 's federal trial Chicago,warnock defeat Loeffler Georgia Senate runoff
Warnock defeats Loeffler in Georgia Senate runoff,2021-01-06 06:58:35+00:00,en,Loeffler to challenge Electoral College results Wednesday,New trial date set R Kelly 's federal trial Chicago,loeffler challenge Electoral College result Wednesday
LeBron James says he wants to buy WNBA team from Loeffler,2021-01-06 13:01:12+00:00,en,LeBron James says he wants to buy WNBA team from Loeffler,New trial date set R Kelly 's federal trial Chicago,LeBron James say want buy WNBA team Loeffler
Democrats seize control of Senate with Georgia runoff wins,2021-01-06 22:36:51+00:00,en,Democrats seize control of Senate with Georgia runoff wins,New trial date set R Kelly 's federal trial Chicago,Democrats seize control Senate Georgia runoff win
Loeffler says she won't object to Georgia results,2021-01-07 01:54:22+00:00,en,"'Hold On,' Because Kelly Clarkson Just Crushed This Drake Cover",New trial date set R Kelly 's federal trial Chicago,"' hold on , ' because Kelly Clarkson just crush this Drake Cover"
"'Hold On,' Because Kelly Clarkson Just Crushed This Drake Cover",2021-01-07 05:00:00+00:00,en,Loeffler says she won't object to Georgia results,R. Kelly 's Trial Date Set For Federal Case In Chicago : Report,Loeffler say will not object Georgia result
"Inside R Kelly's 'cult' - 'Grooming, sex training, beatings and brainwashing'",2021-01-08 13:51:42+00:00,en,"Inside R Kelly's 'cult' - 'Grooming, sex training, beatings and brainwashing'",R. Kelly tentatively set go trial Chicago September,"inside R Kelly 's ' cult ' - ' Grooming , sex training , beating brainwash '"
"Zeugin: R. Kelly soll ""junge Mädchen"" mögen",2021-01-09 06:17:00+00:00,en,R. Kelly Shares Song From Jail On His Birthday To Address Ongoing Case,Federal Claim Set Trial Date R. Kelly,R. Kelly Shares Song from Jail on his birthday to Address Ongoing case
